smiles,hit0,hit1
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c(F)c([H])c1=O,d0379a,d0279a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])c([H])c1=O,d0379a,d0283a
[H]c1c(C([H])([H])C([H])([H])C([H])([H])[H])noc1C(=O)n1nc(C([H])([H])[H])c([H])c([H])c1=O,d0379a,d0376a
[H]c1n[nH]c([H])c1OC([H])([H])N([H])C([H])([H])c1nn(C([H])([H])c2onc(C([H])([H])[H])c2[H])c(=O)c([H])c1[H],d0379a,d0414a
[H]c1c(C([H])([H])[H])noc1C(=O)n1nc(C([H])([H])[H])c([H])c([H])c1=O,d0379a,d0503a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c(C([H])([H])[H])c([H])c1=O,d0379a,d0566a
[H]c1c(C([H])([H])[H])noc1C([H])([H])C1=NC2:C(C1=O)[C@]([H])(S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],d0379a,d0567a
[H]c1c(C([H])([H])[H])noc1C([H])([H])N1C(=O)C([H])([H])C2=C(N1[H])C([H])([H])N([H])C2([H])[H],d0379a,d0587a
[H]c1c(C([H])([H])[H])noc1C([H])([H])N1C(=O)C([H])([H])C([H])([H])[C@]2(N1[H])C([H])([H])N([H])C([H])([H])[C@@]([H])(F)C2([H])[H],d0379a,d0615a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])C([H])([H])[H])c([H])c([H])c1=O,d0379a,d0644a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc2c([H])c([H])n([H])c2c([H])c1=O,d0379a,d0693a
[H]c1c(C([H])([H])[H])nn(C([H])([H])c2onc(C([H])([H])[H])c2OC([H])([H])N([H])[H])c(=O)c1[H],d0379a,d0749a
[H]c1c(C([H])([H])[H])noc1C(=O)N1C(=O)C([H])([H])C2=C(OC([H])([H])O2)N1[H],d0379a,d0759a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c([H])c([H])/c1=N\C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],d0379a,d0771a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1c(=O)c2c(n1[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],d0379a,d0787a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c(-c2c([H])c([H])c([C@@]([H])(N([H])[H])C([H])([H])[H])c([H])c2[H])c([H])c1=O,d0379a,d0843a
[H]c1c(C([H])([H])[H])noc1[C@]([H])(N([H])[H])n1nc(C([H])([H])[H])c([H])c([H])c1=O,d0379a,d1149a
[H]c1c(C([H])([H])[H])c(C([H])([H])[H])nn(C([H])([H])[C@]2([H])ON([H])C3(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c1=O,d0379a,d1212a
[H]c1c(C([H])([H])[H])noc1C([H])([H])n1nc(C([H])([H])[H])c(N([H])C([H])([H])Oc2c([H])c3c(c([H])c2Br)C(=O)OC(C([H])([H])[H])(C([H])([H])[H])O3)c([H])c1=O,d0379a,z0922b
[H]OC(=O)C([H])([H])[C@]1([H])C([H])([H])C2(C([H])([H])C(=O)N(C([H])([H])c3onc(C([H])([H])[H])c3[H])N([H])[C@@]2([H])C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])C(=O)O[H])C1([H])[H],d0379a,5hmx-a
[H]OC(=O)C([H])([H])[C@]1([H])C([H])([H])C2(C([H])([H])C(=O)N(C([H])([H])c3onc(C([H])([H])[H])c3[H])N([H])[C@@]2([H])C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])C(=O)O[H])C1([H])[H],d0379a,5hmw-a
[H]c1n[nH]c([H])c1Oc1c([H])c([H])c([H])c([H])c1Cl,d0414a,d0153b
[H]c1n[nH]c([H])c1OC([H])([H])C([H])([H])C(=O)N([H])c1c([H])c([H])c(-c2nc(N([H])[H])sc2[H])c([H])c1[H],d0414a,d0162a
[H]Oc1c(OC([H])([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)c([H])nn1C([H])([H])C([H])([H])[H],d0414a,d0174a
[H]c1n[nH]c([H])c1OC([H])([H])[C@]1([H])C([H])([H])C([H])([H])N(C(=O)c2c(F)c([H])c([H])c([H])c2F)C([H])([H])C([H])([H])C1([H])[H],d0414a,d0176a
[H]OC([H])([H])C(N(C(=O)c1c([H])c([H])c([H])c(Cl)c1[H])c1c([H])n[nH]c1[H])(C([H])([H])[H])C([H])([H])[H],d0414a,d0248a
[H]c1n[nH]c([H])c1Oc1c([H])c([H])c(N([H])c2c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2[H])c([H])c1[H],d0414a,d0249a
[H]c1n[nH]c([H])c1OC([H])([H])c1c([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)c([H])c1F,d0414a,d0258a
[H]c1n[nH]c([H])c1Oc1c([H])nc(N([H])C2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c1[H],d0414a,d0279a
[H]Oc1c(OC2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])nn1N([H])C([H])([H])[H],d0414a,d0283a
[H]c1n[nH]c([H])c1OC([H])([H])c1sc(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H],d0414a,d0376a
[H]c1n[nH]c([H])c1OC([H])([H])C([H])([H])C([H])([H])c1nn(C([H])([H])c2onc(C([H])([H])[H])c2[H])c(=O)c([H])c1[H],d0414a,d0379a
[H]c1n[nH]c([H])c1OC([H])([H])[C@@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])(OC([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H],d0414a,d0503a
[H]c1n[nH]c([H])c1Oc1c([H])c([H])c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c1F,d0414a,d0566a
[H]c1n[nH]c([H])c1Oc1c([H])c(C([H])([H])[H])c(F)c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0414a,d0567a
[H]c1nc(Oc2c([H])n[nH]c2[H])c(Cl)c(N(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])n1,d0414a,d0587a
[H]c1nc(C([H])([H])[H])sc1C([H])([H])N([H])c1c([H])c(F)c([H])c(Oc2c([H])n[nH]c2[H])c1[H],d0414a,d0615a
[H]c1n[nH]c([H])c1OOc1c([H])c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c([H])c1[H],d0414a,d0644a
[H]c1n[nH]c([H])c1Oc1c([H])c([H])c([H])c2c1nc([H])n2C([H])([H])c1c([H])c([H])c(C#N)c([H])c1[H],d0414a,d0693a
[H]c1n[nH]c([H])c1OC([H])([H])Oc1c([H])c([H])c([H])c(C([H])([H])N(C([H])([H])[H])S(=O)(=O)N([H])[H])c1[H],d0414a,d0749a
[H]c1n[nH]c([H])c1O[C@@]1([H])Oc2c([H])c([H])c(C(=O)N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2O1,d0414a,d0759a
[H]c1n[nH]c([H])c1O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C1([H])[H],d0414a,d0771a
[H]c1n[nH]c([H])c1Oc1c([H])c([H])c2oc(C(=O)N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2c1[H],d0414a,d0787a
[H]c1n[nH]c([H])c1Oc1c([H])c([H])c([C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])N([H])[H])c([H])c1[H],d0414a,d1149a
[H]c1n[nH]c([H])c1Oc1nc([H])c(C([H])([H])C([H])([H])N([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],d0414a,d1212a
[H]c1nn(C([H])([H])C([H])([H])c2c([H])c([H])c(C#N)c([H])c2C([H])([H])n2c(C([H])([H])[H])nc([H])c2[H])c([H])c1F,d0414a,z0375a
[H]c1nc2c(c([H])c1[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1(C(=O)C([H])([H])[H])C([H])([H])[C@@]2([H])C([H])([H])n1nc([H])c(F)c1[H],d0414a,z0659a
[H]c1n[nH]c([H])c1Oc1c([H])c2c(c([H])c1Br)C(=O)OC(C([H])([H])[H])(C([H])([H])[H])O2,d0414a,z0922b
[H]OC(=O)C([H])([H])[C@@]1([H])C([H])([H])[C@@]23N([H])C(O[H])(O[H])C([H])([H])[C@]2(F)C([H])([H])[C@]([H])(C3([H])[H])[C@@]([H])(c2sc([H])c([H])c2[H])C1([H])[H],d0414a,5hmx-a
[H]OC(=O)C([H])([H])[C@]1([H])C([H])([H])[C@@]2(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])OC([H])([H])N3C([H])([H])C(O[H])(O[H])N([H])[C@]([H])(C1([H])[H])[C@@]32[H],d0414a,5hmw-a
[H]N(C([H])([H])[H])S(=O)(=O)[C@@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])(OC([H])([H])[H])C2([H])[H])C([H])([H])[C@@]1([H])Cl,d0503a,d0153b
[H]c1c([H])c([H])c([C@@](O)(N([H])C([H])([H])[H])C2([H])C([H])([H])N(S(=O)(=O)N3C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C2([H])[H])c(Cl)c1[H],d0503a,d0153a
[H]N(C([H])([H])[C@]1([H])C([H])([H])N([SH]=O)C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])C([H])([H])[H],d0503a,d0174a
[H]C([H])([H])O[C@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@]1([H])F,d0503a,d0176a
[H]OC([H])([H])C(N([H])C(=O)[C@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])(OC([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H])(C([H])([H])[H])C([H])([H])[H],d0503a,d0248a
[H]C([H])([H])C(=O)C([H])([H])OC1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],d0503a,d0249a
[H]N1c2c(nn(C([H])([H])[H])c2C([H])([H])[H])N=[S@@](=O)(N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@]12C([H])([H])[C@]([H])(OC([H])([H])[H])C2([H])[H],d0503a,d0253a
[H]C([H])([H])O[C@]1([H])C(=O)N(S(=O)(=O)N2C([H])([H])C([H])([H])[C@@]([H])(F)C2([H])[H])C1([H])[H],d0503a,d0258a
[H]C([H])([H])OC1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])[C@@]([H])(F)C2([H])[H])C1([H])[H],d0503a,d0279a
[H]N(C([H])([H])[H])S(=O)(=O)C([H])([H])[C@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])(OC([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H],d0503a,d0283a
[H]C([H])([H])N(C([H])([H])[H])C1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],d0503a,d0376a
[H]C([H])([H])OC1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])C1([H])[H],d0503a,d0379a
[H]c1n[nH]c([H])c1ON([H])[C@@]1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])(OC([H])([H])[H])C2([H])[H])C([H])([H])C1([H])[H],d0503a,d0414a
[H]C([H])([H])O[C@@]1([H])C(=O)N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],d0503a,d0566a
[H]N(C([H])([H])[H])S(=O)(=O)[C@]1([H])N(S(=O)(=O)N2C([H])([H])C([H])(OC([H])([H])[H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],d0503a,d0567a
[H]C([H])([H])OC1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@]2([H])Cl)C1([H])[H],d0503a,d0587a
[H]N1C([H])([H])[C@@]([H])(F)C([H])([H])[C@]2(C1([H])[H])C([H])([H])N(S(=O)(=O)N1C([H])([H])C([H])(OC([H])([H])[H])C1([H])[H])C([H])([H])C2([H])[H],d0503a,d0615a
[H]C([H])([H])OC1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])C1([H])[H],d0503a,d0644a
[H]N1[C@H](N2C([H])([H])C([H])(OC#N)C2([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C1([H])[H],d0503a,d0693a
[H]O[C@@]1([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]1([H])N(C([H])([H])[H])C([H])([H])N([H])[H],d0503a,d0749a
[H]C1OC([H])[C@@H]2[C@@H]1N(S(=O)(=O)N1C([H])([H])C([H])(OC([H])([H])[H])C1([H])[H])C([H])([H])C2([H])[H],d0503a,d0759a
[H]C([H])([H])OC1([H])C([H])([H])N([S@@](=O)(=NC([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],d0503a,d0771a
[H]OC([H])([H])ON1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[C@@]([H])(OC([H])([H])[H])C2([H])[H],d0503a,d0787a
[H]OC([H])([H])[C@@]([H])(N1C([H])([H])C([H])(OC([H])([H])[H])C1([H])[H])N1C([H])([H])C([H])([H])[C@]2(C1([H])[H])C([H])([H])C([H])([H])[C@@]([H])([C@@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H],d0503a,d0843a
[H]C([H])([H])OC1([H])C([H])([H])N(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1([H])[H],d0503a,d1149a
[H]c1c([H])c([H])c(C2([H])C([H])([H])N(S(=O)(=O)N3C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C3([H])[H])C2([H])[H])c([H])c1[H],d0503a,d1212a
[H]c1c(ON([H])[C@@]2([H])C([H])([H])N(S(=O)(=O)N3C([H])([H])C([H])(OC([H])([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c(Br)c([H])c2c1OC(C([H])([H])[H])(C([H])([H])[H])OC2=O,d0503a,z0922b
[H]OC(=O)C([H])([H])[C@]1([H])C([H])([H])C2(C([H])([H])N(S(=O)(=O)N3C([H])([H])C([H])(OC([H])([H])[H])C3([H])[H])C([H])([H])C2([H])[H])C([H])([H])[C@@]([H])(C([H])([H])C(=O)O[H])C1([H])[H],d0503a,5hmx-a
[H]OC(=O)C([H])([H])[C@]1([H])C([H])([H])C2(C([H])([H])N(S(=O)(=O)N3C([H])([H])C([H])(OC([H])([H])[H])C3([H])[H])C([H])([H])C2([H])[H])C([H])([H])[C@@]([H])(C([H])([H])C(=O)O[H])C1([H])[H],d0503a,5hmw-a
[H]O[C@@](O)(c1c([H])c([H])c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c1F)N([H])C([H])([H])[H],d0566a,d0153b
[H]c1c([H])c(O[C@]23ON([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2(C3=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])Cl)c(F)c(C([H])([H])[H])c1[H],d0566a,d0153a
[H]c1c([H])c(O[C@@]2([H])C(=O)[C@@]3(C([H])([H])C([H])([H])S[C@@]3([H])N([H])[H])C([H])([H])C2([H])[H])c(F)c(C([H])([H])[H])c1[H],d0566a,d0162a
[H]c1c([H])c(C([H])([H])N([H])S(=O)(=O)C([H])([H])C([H])([H])[H])c2c(c1[H])[C@]1(C(=O)N(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])O2,d0566a,d0174a
[H]Oc1c([H])c([H])c(C([H])([H])[H])c(F)c1O[C@@]1(F)C(=O)N(C([H])([H])[H])C([H])([H])C1([H])[H],d0566a,d0176a
[H]c1c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])N([H])S(=O)(=O)N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c(F)c(C([H])([H])[H])c1[H],d0566a,d0210a
[H]c1c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c(C([H])([H])[H])c1[H],d0566a,d0249a
[H]c1c([H])c(C([H])([H])[H])c(F)c([C@](O)(N([H])c2c(C([H])([H])[H])nn(C([H])([H])[H])c2C([H])([H])[H])[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c1[H],d0566a,d0253a
[H]c1c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c(C([H])([H])[H])c1[H],d0566a,d0279a
[H]c1c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c(C([H])([H])S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0566a,d0283a
[H]c1c([H])c(C(=O)[C@@]2([H])C(=O)N(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c(C([H])([H])[H])c1[H],d0566a,d0376a
[H]C1C([H])[C@@H](O)C(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])C(F)C1C([H])([H])[H],d0566a,d0379a
[H]c1n[nH]c([H])c1C([H])([H])c1c([H])c([H])c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c1F,d0566a,d0414a
[H]c1c([H])c(C([H])([H])[H])c(F)c2c1[S@SP2](=O)[C@]1([H])C([H])([H])N(C([H])([H])[H])C(=O)[C@]1([H])O2,d0566a,d0503a
[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c2c([H])c([H])c(O[C@@]3([H])C(=O)N(C([H])([H])[H])C([H])([H])C3([H])[H])c(F)c2c1[H],d0566a,d0567a
[H]N(N([C@]1([H])C2=C(C([H])([H])N([H])C([H])([H])N2[H])C([H])([H])C([H])([H])C1([H])[H])[C@@]1([H])C(=O)N(C([H])([H])[H])C([H])([H])C1([H])[H])C([H])([H])[H],d0566a,d0587a
[H]/C1=C2/C(:N:C([H])/C(F)=C(/[H])N1)[C@@]1(O[C@]3(C(=O)N(C([H])([H])[H])C([H])([H])C3([H])[H])N([H])C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],d0566a,d0615a
[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])[H])c(F)c1O[C@@]1([H])C(=O)N(C([H])([H])[H])C([H])([H])C1([H])[H],d0566a,d0644a
[H]C([H])([H])N1C(=O)[C@]([H])(O[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])C3(C([H])([H])C([H])([H])C([H])([H])C3([H])[H])[C@]2([H])F)C([H])([H])C1([H])[H],d0566a,d0693a
[H]OC([H])([H])Oc1c([H])c([H])c([H])c(C(=O)[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c1F,d0566a,d0759a
[H]c1c([H])c(C([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c1C([H])([H])[H],d0566a,d0771a
[H]c1c([H])c([H])c2c(c1[H])C([H])([H])C([H])([H])[C@]2([H])C(=O)[C@@]1([H])C(=O)N(C([H])([H])[H])C([H])([H])C1([H])[H],d0566a,d0787a
[H]c1c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c(-c2c([H])c([H])c([C@@]([H])(N([H])[H])C([H])([H])[H])c([H])c2[H])c1[H],d0566a,d0843a
[H]C([H])([H])N1C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[H],d0566a,d1149a
[H]c1c([H])c(C([H])([H])[H])c(F)c2c1OC([H])([H])N2[C@]1([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]21O,d0566a,d1212a
[H]c1c([H])c(O[C@@]2([H])C(=O)N(C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c(C([H])([H])N([H])Oc2c([H])c3c(c([H])c2Br)C(=O)OC(C([H])([H])[H])(C([H])([H])[H])O3)c1[H],d0566a,z0922b
[H]c1c(C([H])([H])[H])c(F)c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c1S(=O)(=O)N([H])C([H])([H])[H],d0567a,d0153b
[H]c1c([H])c([H])c([S@](=O)(=NC([H])([H])N([H])C([H])([H])c2c([H])c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c2F)N([H])C([H])([H])[H])c(Cl)c1[H],d0567a,d0153a
[H]c1sc(N([H])[H])nc1-c1c([H])c([H])c(-n2c([H])c([H])c3c([H])c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c32)c([H])c1[H],d0567a,d0162a
[H]C1OC([H])[C@@H]2C(O1)C(S(=O)(=O)N([H])C([H])([H])[H])C([H])C([H])[C@@H]2C([H])([H])N([H])S(=O)(=O)C([H])([H])C([H])([H])[H],d0567a,d0174a
[H]c1c([H])c(F)c(C(=O)c2c(C([H])([H])[H])c([H])c([H])c([H])c2S(=O)(=O)N([H])C([H])([H])[H])c(F)c1[H],d0567a,d0176a
[H]c1c([H])c(C([H])([H])N([H])Oc2c([H])c([H])c(S(=O)(=O)N3C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c([H])c2[H])c(F)c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0567a,d0210a
[H]OC([H])([H])C(N([H])C(=O)c1c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c(F)c1C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],d0567a,d0248a
[H]c1c([H])c(C([H])([H])[H])c(Oc2c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2[H])c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0567a,d0249a
[H]c1c([H])c(C([H])([H])[H])c(N=[S@@](=O)(c2c([H])c([H])c([H])c(F)c2[H])N([H])c2c(C([H])([H])[H])nn(C([H])([H])[H])c2C([H])([H])[H])c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0567a,d0253a
[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c(OC([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])S2(=O)=O)c(C([H])([H])[H])c1F,d0567a,d0258a
[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c(OC2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(C([H])([H])[H])c1F,d0567a,d0279a
[H]c1c(C([H])([H])[H])c(F)c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c1C([H])([H])S(=O)(=O)N([H])C([H])([H])[H],d0567a,d0283a
[H]c1c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c(F)c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0567a,d0376a
[H]c1c(C([H])([H])[H])noc1C([H])([H])c1nc([H])c2c([H])c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c2c1[H],d0567a,d0379a
[H]c1n[nH]c([H])c1Oc1c([H])c(C([H])([H])[H])c(F)c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0567a,d0414a
[H]C1=Nc2c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c([H])c([H])c2S1([H])(=O)N1C([H])([H])C([H])(OC([H])([H])[H])C1([H])[H],d0567a,d0503a
[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c2c([H])c([H])c(O[C@@]3([H])C(=O)N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2c1[H],d0567a,d0566a
[H]c1c([H])c(C([H])([H])C([H])([H])[C@]2([H])C([H])([H])OC([H])([H])C2([H])[H])c(F)c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0567a,d0587a
[H]c1nc(C([H])([H])[H])sc1O[C@@]1([H])[C@]([H])(C([H])([H])[H])[C@@]2(N([H])C([H])([H])[C@@]([H])(F)C2([H])[H])C([H])([H])C([H])([H])[C@]1([H])S(=O)(=O)N([H])C([H])([H])[H],d0567a,d0615a
[H]N(C([H])([H])[H])S(=O)(=O)[C@]1([H])C2=C(C([H])([H])C([H])([H])C1([H])[H])[C@@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H],d0567a,d0644a
[H]c1c([H])c(O[C@@]2([H])C3=C(C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])[C@]2([H])S(=O)(=O)N([H])C([H])([H])[H])c([H])c([H])c1C#N,d0567a,d0693a
[H]c1c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c(F)c(C([H])([H])N([H])C([H])([H])N(C([H])([H])[H])S(=O)(=O)N([H])[H])c1F,d0567a,d0749a
[H]N(C([H])([H])[H])S(=O)(=O)[C@]1([H])C2=C(C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(C(=O)N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],d0567a,d0759a
[H]c1c([H])c(C([H])([H])[H])c(OC([H])([H])C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(S(=O)(=O)N([H])C([H])([H])[H])c1[H],d0567a,d0771a
[H]c1c([H])c([H])c2c([H])c(C(=O)N3C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C3([H])[H])oc2c1S(=O)(=O)N([H])C([H])([H])[H],d0567a,d0787a
[H]N([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])[C@]2(C3=C(C([H])([H])C([H])([H])C3=O)[C@@]([H])(S(=O)(=O)N([H])C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],d0567a,d0843a
[H]c1c([H])c([H])c(N(c2c(C([H])([H])[H])c([H])c([H])c([H])c2S(=O)(=O)N([H])C([H])([H])[H])N([H])[H])c([H])c1[H],d0567a,d1149a
[H]c1c([H])c([H])c(N([H])C([H])([H])C([H])([H])N([H])C([H])([H])c2c([H])c(C([H])([H])[H])c([H])c(S(=O)(=O)N([H])C([H])([H])[H])c2F)c([H])c1[H],d0567a,d1212a
[H]c1c(ON([H])c2c([H])c(C([H])([H])[H])c(F)c(S(=O)(=O)N([H])C([H])([H])[H])c2[H])c(Br)c([H])c2c1OC(C([H])([H])[H])(C([H])([H])[H])OC2=O,d0567a,z0922b
