smiles,hit0,hit1
[H]N([H])[C@@]1([H])C([H])([H])[C@]([H])([S@@](=O)C([H])([H])[H])C([H])([H])[C@@]2([H])O[C@@]1([H])C1(C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],d0172a,d0472b
[H]N([H])[C@@]1(OC(F)(F)F)C([H])([H])C([H])([H])C([H])([H])[C@]1([H])[C@@](S)(N([H])[H])S(=O)(=O)C([H])([H])[H],d0172a,d0741a
[H]N(C(=O)[C@@]1([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[C@@]12C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])[H],d0172a,z0041a
[H]c1[nH]c2c(c1[H])[C@@]([H])(OC([H])([H])[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C2([H])[H],d0172a,z0107a
[H]N(C([H])([H])[H])[C@]1([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0111a
[H]N1C([H])([H])C([H])([H])[C@]2(C1([H])[H])C([H])([H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C2([H])[H],d0172a,z0136a
[H]N([H])[C@@]([H])(S[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],d0172a,z0200a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)N([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0211a
[H]N1N([H])[C@@]2(C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])[C@]21N([H])C([H])([H])[C@@]([H])(F)C([H])([H])C1([H])[H],d0172a,z0215a
[H]O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])[C@@]1([H])N([H])[S@](=O)(C([H])([H])[H])=Nc3c([H])nc([H])c([H])c3C(=O)N([H])[C@]21[H],d0172a,z0221a
[H]N([H])C([H])([H])C(=O)N([H])[C@@]1([H])[C@]([H])(C([H])([H])[H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])[H])[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0309a
[H]N(C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])[C@]1([H])C([H])([H])[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0351a
[H]N1C([H])([H])C2(N([H])[S@](C(=O)C([H])([H])[H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C1([H])[H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H],d0172a,z0364a
[H]N(C(=O)C([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C1([H])[H],d0172a,z0384a
[H]/C(=N\[C@@]1(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[C@]([H])(F)C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])C1([H])[H])c1c([H])c([H])nc([H])c1[H],d0172a,z0386a
[H]c1c([H])c(N([H])C(=O)N([H])[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],d0172a,z0411a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)[C@]1([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(Br)C([H])([H])[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0480a
[H]N(C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])[C@]1([H])C([H])([H])[C@@]([H])(F)C([H])([H])[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0483a
[H]N1C(=O)N([H])[C@@](C([H])([H])[H])(C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H])C1=O,d0172a,z0519a
[H]N(C([H])([H])[H])C([H])([H])N([H])C([H])(C([H])([H])[H])C([H])([H])[H],d0172a,z0521a
[H]N([C@]1([H])C([H])([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@@]1([H])C(=O)C([H])([H])[H])S(=O)(=O)C([H])([H])[H],d0172a,z0581a
[H]N([H])/[S@]([H])=C(/[C@@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]([H])(F)C1([H])[H])S(=O)(=O)C([H])([H])[H],d0172a,z0625a
[H]ON([H])[C@@]1(OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C1([H])[H],d0172a,z0628a
[H]N1C([H])([H])C([H])([H])[C@]([H])(C([H])([H])N([C@]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])S(=O)(=O)C([H])([H])[H])C1([H])[H],d0172a,z0637a
[H]OC([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]12[C@@]1(C([H])([H])N([H])N(C([H])([H])[H])C1([H])[H])C([H])([H])C([H])([H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0653a
[H]N([C@]1([H])C([H])([H])[C@]([H])(Br)C([H])([H])[C@@]1([H])S(=O)(=O)C([H])([H])[H])S(=O)(=O)C([H])([H])[H],d0172a,z0764a
[H]N([H])[C@]1([H])C2(C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])[C@]1([H])C([H])([H])[H],d0172a,z0881a
[H]N1C(=O)[C@@]2(C([H])([H])[C@@]([H])(Cl)C([H])([H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1=O,d0172a,z0900b
[H]c1c([H])c2c3c(c1[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C(=O)[C@]3([H])C([H])([H])C2([H])[H],d0172a,z0903a
[H]O[C@]1([H])[C@]([H])(Br)[C@@]2([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])O[C@@]2([H])[C@]1([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0922a
[H]N1N([H])[C@@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])C([H])([H])[C@]12C1(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@@]2([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z0995a
[H]N(C(=O)N([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H],d0172a,z1018a
[H]N(C([H])([H])[H])[C@@]1([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@@]1([H])N([H])S(=O)(=O)C([H])([H])[H],d0172a,z1040a
[H]N1C([H])([H])N[C@@]2([H])C([H])([H])C([H])([H])[C@@]3(OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]132,d0172a,z1041a
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(Cl)c(C([H])([H])N(C4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])S(=O)(=O)C([H])([H])[H])c3[H])c([H])c12,d0172a,3vws-b
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c([H])c(C([H])([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])S(=O)(=O)C([H])([H])[H])c(OC3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],d0172a,5iq6-a
[H]OC(=O)C1(N([H])C(=O)C([H])([H])[C@]23N([H])c4c(Cl)c([H])c([H])c([H])c4N([S@](=O)C([H])([H])[H])[C@]2([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H],d0172a,6xd0-a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])[C@]([H])(n3c(C([H])([H])C#N)nc([H])c3[H])C(F)(F)F)c([H])c2OC([H])([H])[H])o1,d0411b,d0378a
[H]c1nnc(-c2c([H])c([H])c(N([H])c3c([H])c(S(=O)(=O)N([H])[H])c([H])c4c3C([H])([H])C([H])([H])C([H])([H])N4C([H])([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0165a
[H]c1nnc(-c2c([H])c([H])c(N([H])[C@]3([H])C([H])([H])c4c([H])c(C(=O)C([H])([H])[H])c([H])c([H])c4N([H])C3([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0904a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])N(C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])S(=O)(=O)C([H])([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,d0172a
[H]c1nnc(-c2c([H])c([H])c([H])c([H])c2N(C([H])([H])[H])C([H])([H])c2nc([H])oc2-c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])o1,d0411b,d0411a
[H]c1nnc(-c2c([H])c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c([H])n3-c3nc([H])c([H])c([H])c3N([H])[H])c2OC([H])([H])[H])o1,d0411b,d0472b
[H]c1nnc(-c2c([H])c([H])c(/S([H])=C(\N([H])[H])N([H])c3c([H])c([H])c([H])c([H])c3OC(F)(F)F)c([H])c2OC([H])([H])[H])o1,d0411b,d0741a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])n3c([H])c(C(=O)N([H])C([H])([H])[H])c4c([H])c([H])c([H])c([H])c43)c([H])c2OC([H])([H])[H])o1,d0411b,z0041a
[H]c1nnc(-c2c([H])c([H])c(N([H])c3c([H])c([H])c4[nH]c([H])c([H])c4c3OC([H])([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0107a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c4c([H])c([H])nc(N([H])C([H])([H])[H])c4c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0111a
[H]c1nnc(-c2c([H])c([H])c([H])c(N([H])/N=C(/N([H])c3c([H])c([H])c([H])c4c([H])c([H])[nH]c34)C([H])([H])[H])c2OC([H])([H])[H])o1,d0411b,z0136a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])C([H])([H])c3nc4c(s3)C([H])([H])C([H])([H])C([H])([H])[C@@]4([H])C(=O)N([H])C([H])([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0200a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c(-c4[nH]nc([H])c4[H])nc([H])c3F)c([H])c2OC([H])([H])[H])o1,d0411b,z0215a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])N([H])c2c([H])c([H])c(-c3nnc([H])o3)c(OC([H])([H])[H])c2[H])c1N([H])C(=O)c1c([H])c([H])nc([H])c1F,d0411b,z0221a
[H]c1nnc(-c2c([H])c([H])c([H])c(N([H])/N=C(\N([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])C([H])([H])N([H])[H])c2OC([H])([H])[H])o1,d0411b,z0309a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])C(=O)c3c([H])c([H])c([H])c(N([H])C(=O)N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0351a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])[C@]3([H])C([H])([H])c4c([H])c([H])c([H])c([H])c4N([H])C3([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0364a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])c3nc(N([H])C(=O)C([H])([H])C([H])([H])[H])sc3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0384a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])Oc3c([H])c([H])c(C([H])([H])[H])c(N([H])C(=O)c4c([H])c([H])nc([H])c4[H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0386a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])c3c([H])nc([H])c([H])c3N([H])C(=O)N([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0411a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)c1c([H])c(C([H])([H])N([H])c2c([H])c([H])c(-c3nnc([H])o3)c(OC([H])([H])[H])c2[H])c(Br)c([H])c1C([H])([H])[H],d0411b,z0480a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c(F)c([H])c([H])c3N([H])C(=O)N3C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0483a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c(C([H])([H])C([H])([H])[C@@]4(C([H])([H])[H])C(=O)N([H])C(=O)N4[H])c([H])c([H])c3OC([H])([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0519a
[H]c1nc2nc(C([H])([H])[H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])c3c([H])c([H])c(-c4nnc([H])o4)c(OC([H])([H])[H])c3[H])n2n1,d0411b,z0521a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c([H])c4c3C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])O4)c([H])c2OC([H])([H])[H])o1,d0411b,z0581a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])N=[S@](=O)(N([H])[H])C([H])([H])c3c([H])c([H])c(F)c([H])c3C([H])([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0625a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])n3nc([H])c(C(=O)OC([H])([H])C([H])([H])[H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0628a
[H]c1nnc(-c2c([H])c([H])c([H])c([H])c2N(C([H])([H])[H])[C@]2([H])N([H])C([H])([H])[C@@]([H])(C([H])([H])N([H])c3nc(C([H])([H])[H])c([H])c([H])c3[H])C2([H])[H])o1,d0411b,z0637a
[H]c1nnc(-c2c([H])c([H])c([H])c(N([H])C([H])([H])OC([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])c3c([H])nn(C([H])([H])[H])c3[H])c2OC([H])([H])[H])o1,d0411b,z0653a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c([H])c3Br)c([H])c2OC([H])([H])[H])o1,d0411b,z0764a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c(N([H])[H])nc4c([H])c([H])c([H])c([H])c4c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0881a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c(N4C(=O)N([H])C(=O)[C@]4([H])C([H])([H])[H])c([H])c([H])c3Cl)c([H])c2OC([H])([H])[H])o1,d0411b,z0900b
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c([H])c4c3[C@@]3(C(=O)N([H])C(=O)N3[H])C([H])([H])C4([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0903a
[H]c1nnc(-c2c([H])c([H])c(N([H])Oc3c([H])c4c(c([H])c3Br)C(=O)OC(C([H])([H])[H])(C([H])([H])[H])O4)c([H])c2OC([H])([H])[H])o1,d0411b,z0922a
[H]c1nnc(-c2c([H])c([H])c(N([H])c3c([H])c([H])c([H])c(-c4[nH]nc(C([H])([H])[H])c4[H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0936a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c4c(c3[H])[C@@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])C([H])([H])O4)c([H])c2OC([H])([H])[H])o1,d0411b,z0991a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3-n3nnc([C@]([H])(N([H])[H])C([H])([H])[H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z0995a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])c3c([H])c([H])c([H])c(N([H])C(=O)N([H])C([H])([H])C([H])([H])N4C(=O)C([H])([H])C([H])([H])C4([H])[H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z1018a
[H]c1nnc(-c2c([H])c([H])c(C([H])([H])N([H])c3nc4c([H])c([H])c([H])c([H])c4c([H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411b,z1040a
[H]c1nnc(-c2c([H])c([H])c(N([H])/S([H])=C(/N([H])[H])N([H])c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c([H])c2OC([H])([H])[H])o1,d0411b,z1041a
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(-c4c([H])c([H])c(OC([H])([H])[H])c(-c5nnc([H])o5)c4[H])c([H])c3[H])c([H])c12,d0411b,3vws-b
[H]OC(=O)[C@]1([H])c2c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(Cl)c([H])c3[H])c([H])c([H])c2[C@](c2c([H])c([H])c([H])c([H])c2-c2nnc([H])o2)(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],d0411b,3vws-a
[H]OC(=O)[C@@]([H])(N([H])C(=O)C1C([H])SC([H])C([H])[C@H](C([H])([H])[H])C([H])C(c2c([H])c([H])c([H])c([H])c2[H])C1[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],d0411b,5iq6-a
[H]OC(=O)C1(N([H])C(=O)C([H])([H])c2c([H])c([H])c([H])c([H])c2N([H])c2c(Cl)c([H])c([H])c([H])c2CC([H])([H])N([H])c2c([H])c([H])c(-c3nnc([H])o3)c(OC([H])([H])[H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H],d0411b,6xd0-a
[H]c1nnc(-c2c([H])c(N([H])c3nc(C([H])([H])C#N)n(C([H])([H])C(F)(F)F)c3[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,d0378a
[H]c1nnc(-c2c(OC([H])([H])[H])c([H])c([H])c([H])c2N([H])C([H])([H])N=[S@@](=O)(c2c([H])c([H])c3c(c2[H])N(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])N([H])[H])o1,d0411a,z0165a
[H]c1nnc(-c2c([H])c(N([H])C([H])([H])/N=C(\c3c([H])c([H])c4c(c3[H])C([H])([H])C([H])([H])C([H])([H])N4[H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0904a
[H]c1nnc(-c2c([H])c(N([H])C([H])([H])[C@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])N([H])S(=O)(=O)C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,d0172a
[H]c1nnc(-c2c([H])c([H])c([H])c([H])c2N(C([H])([H])[H])C([H])([H])N2NC([H])OC2c2c([H])c([H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,d0411b
[H]c1nnc(-c2c([H])c(N([H])c3c([H])c([H])c([H])n3-c3nc([H])c([H])c([H])c3N([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,d0472b
[H]c1nnc(-c2c(OC([H])([H])[H])c([H])c([H])c([H])c2N([H])C([H])([H])N([H])C(=S)N([H])c2c([H])c([H])c([H])c([H])c2OC(F)(F)F)o1,d0411a,d0741a
[H]c1nnc(-c2c([H])c([C@]([H])(c3c([H])n(C([H])([H])[H])c4c([H])c([H])c([H])c([H])c34)N([H])C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0041a
[H]c1nnc(-c2c([H])c(N([H])c3c([H])c([H])c(OC([H])([H])[H])c4c([H])c([H])[nH]c34)c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0107a
[H]c1nnc(-c2c([H])c(C([H])([H])N([H])c3nc([H])c([H])c4c([H])c([H])c([H])c([H])c34)c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0111a
[H]c1nnc(-c2c([H])c(C([H])([H])C(=O)N([H])c3c([H])c([H])c([H])c4c([H])c([H])[nH]c34)c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0136a
[H]c1nnc(-c2c([H])c(N([H])/N=C(\N([H])C([H])([H])[H])[C@@]3([H])c4nc(C([H])([H])[H])sc4C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0200a
[H]c1nnc(-c2c([H])c([H])c([H])c([H])c2N(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])o1,d0411a,z0211a
[H]c1nnc(-c2c([H])c(N([H])C([H])([H])c3c([H])n[nH]c3-c3nc([H])c(F)c([H])c3[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0215a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])/C(=N/C([H])([H])N([H])c1c([H])c([H])c(OC([H])([H])[H])c(-c2nnc([H])o2)c1[H])c1c([H])c([H])nc([H])c1F,d0411a,z0221a
[H]c1nnc(-c2c([H])c([C@@]([H])(C(=O)N([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])N([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0309a
[H]c1nnc(-c2c([H])c([H])c(C(=O)N([H])c3c([H])c([H])c([H])c(C(=O)C([H])([H])[H])c3[H])c([H])c2OC([H])([H])[H])o1,d0411a,z0351a
[H]c1c([H])c([H])c(C2OC([H])NN2C([H])([H])C([H])([H])/N=C(\N([H])[C@]2([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3N([H])C2([H])[H])C([H])([H])[H])c(OC([H])([H])[H])c1[H],d0411a,z0364a
[H]c1nnc(-c2c([H])c(C([H])([H])C(=O)N([H])c3nc(C([H])([H])[H])c([H])s3)c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0384a
[H]c1nnc(-c2c([H])c(N([H])C([H])([H])N(C(=O)c3c([H])c([H])nc([H])c3[H])c3c([H])c(F)c([H])c([H])c3C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0386a
[H]c1nnc([C@@]2([H])C3=C(C([H])([H])C([H])([H])[C@@]([H])(OC([H])([H])[H])C3([H])[H])C([H])([H])[C@]([H])(C(=O)N([H])c3c([H])c([H])nc([H])c3[H])C2([H])[H])o1,d0411a,z0411a
[H]O[C@@]([H])(c1c([H])c([H])c(-c2nnc([H])o2)c(OC([H])([H])[H])c1[H])C([H])([H])N([H])C(=O)c1c([H])c([H])c(Br)c([H])c1C([H])([H])[H],d0411a,z0480a
[H]c1nnc(-c2c([H])c(C(=O)N([H])c3c([H])c([H])c(F)c([H])c3[H])c([H])c(C([H])([H])[H])c2OC([H])([H])[H])o1,d0411a,z0483a
[H]c1nnc(-c2c([H])c(N([H])C([H])([H])C([H])([H])c3c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c3-c3nc(N([H])[H])sc3C([H])([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0496a
[H]c1nnc(-c2c([H])c([H])c(C([H])([H])[C@]3(C([H])([H])C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C(=O)N([H])C(=O)N3[H])c([H])c2OC([H])([H])[H])o1,d0411a,z0519a
[H]c1nc2n(n1)[C@@]([H])(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[C@]1(N2[H])C([H])([H])C([H])([H])[C@]([H])(OC([H])([H])[H])[C@]([H])(c2nnc([H])o2)C1([H])[H],d0411a,z0521a
[H]c1nnc(-c2c([H])c(C(=O)N3C([H])([H])c4c([H])c([H])c([H])c([H])c4OC([H])([H])C3([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0581a
[H]c1nnc(-c2c([H])c(N([H])C([H])([H])[C@@]([H])(c3c([H])c([H])c(F)c([H])c3C([H])([H])[H])S(=O)(=O)N([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0625a
[H]c1nnc(-c2c([H])c([H])c(N([H])C([H])([H])C([H])([H])OC(=O)c3c([H])n[nH]c3[H])c([H])c2OC([H])([H])[H])o1,d0411a,z0628a
[H]c1nnc(-c2c(OC([H])([H])[H])c([H])c([H])c([H])c2[C@@]2(C([H])([H])N([H])c3nc(C([H])([H])[H])c([H])c([H])c3[H])C([H])([H])N([H])C([H])([H])C2([H])[H])o1,d0411a,z0637a
[H]c1nnc(-c2c([H])c(N([H])OC([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@@]3([H])c3c([H])nn(C([H])([H])[H])c3[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0653a
[H]c1nnc(-c2c([H])c([H])c(N([H])N=[S@@](=O)(c3c([H])c([H])c(Br)c([H])c3[H])C([H])([H])[H])c([H])c2OC([H])([H])[H])o1,d0411a,z0764a
[H]c1nnc(-c2c([H])c(N([H])C([H])([H])c3c([H])c([H])c([H])c4nc(N([H])[H])c(C([H])([H])[H])c([H])c34)c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0881a
[H]c1nnc([C@@]2([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])C(=O)[C@]3(C([H])([H])C([H])([H])[C@]([H])(Cl)C([H])([H])C3([H])[H])[C@@]2([H])C([H])([H])[H])o1,d0411a,z0900b
[H]c1nnc(-c2c([H])c(N([H])N3C(=O)N([H])[C@@]4(C3=O)c3c([H])c([H])c([H])c([H])c3C([H])([H])C4([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0903a
[H]Oc1c([H])c([H])c([H])c([H])c1C(=O)N([H])c1c([H])c([H])c(OC([H])([H])[H])c(-c2nnc([H])o2)c1[H],d0411a,z0910a
[H]Oc1c([H])c2c(c([H])c1Br)C(=O)O[C@](C([H])([H])[H])(C([H])([H])N([H])c1c([H])c([H])c(OC([H])([H])[H])c(-c3nnc([H])o3)c1[H])O2,d0411a,z0922a
[H]c1nnc(-c2c([H])c(N([H])C([H])([H])C([H])([H])n3nc(C([H])([H])[H])c([H])c3-c3c([H])c([H])c([H])c([H])c3[H])c([H])c([H])c2OC([H])([H])[H])o1,d0411a,z0936a
